Longitude,Latitude
174.833498,-41.294885
174.751601,-41.293352
174.832222,-41.293056
174.763557,-41.291806
145.611164,-41.289989
174.781311,-41.289917
174.78134,-41.289915
174.833107,-41.289806
174.753872,-41.28975
174.767312,-41.289334
174.767144,-41.288553
174.80293,-41.286702
173.240862,-41.284707
174.752124,-41.28411
144.900661,-41.282681
174.767451,-41.282308
174.013653,-41.279742
174.771529,-41.279459
174.016829,-41.276291
173.774872,-41.275906
174.76531,-41.275021
174.757129,-41.267101
173.266,-41.266
174.775397,-41.263818
174.766695,-41.259122
174.912415,-41.257475
144.881708,-41.251635
174.791135,-41.244257
172.828048,-41.242723
173.283,-41.233
173.995925,-41.229175
147.133773,-41.217034
172.666,-41.216
174.916657,-41.199491
144.890492,-41.174375
174.939278,-41.173657
174.843384,-41.164313
172.899503,-41.163149
174.984875,-41.16167
172.897265,-41.161292
174.985208,-41.156336
174.939892,-41.155878
175.016111,-41.154167
175.269672,-41.154165
146.625763,-41.135041
175.288356,-41.134262
147.342116,-41.133491
-71.3233,-41.1317
172.65,-41.116
-72.45251,-41.084302
175.355315,-41.082481
175.354993,-41.08221
175.3548,-41.082068
175.354908,-41.082016
175.364864,-41.080884
145.471474,-40.969069
145.470983,-40.968971
175.022648,-40.877159
175.048082,-40.848545
174.916505,-40.846551
175.150272,-40.679217
175.150711,-40.673609
176.195007,-40.541668
175.223963,-40.415095
175.617669,-40.387179
175.618238,-40.38687
175.612549,-40.370556
175.227816,-40.365459
175.619033,-40.35742
175.602612,-40.327117
175.6025,-40.326968
175.602524,-40.326942
175.602598,-40.326937
175.602655,-40.326931
175.602557,-40.326925
175.602499,-40.326919
175.602733,-40.326909
175.602508,-40.326897
175.602469,-40.326894
175.6025,-40.326845
175.420273,-40.219166
176.109461,-40.189049
175.93213,-40.183997
175.85591,-40.163434
175.982313,-40.14472
175.814911,-40.142976
-70.73333,-40.11667
175.852077,-40.099589
175.127218,-39.940416
-73.257353,-39.795688
176.896404,-39.687685
176.896361,-39.68752
176.896404,-39.687322
176.816,-39.633
176.94656,-39.603491
-73.215,-39.4367
176.536666,-39.32
-72.222958,-39.283423
-72.225182,-39.280196
175.513029,-39.147702
173.931574,-39.143537
174.10861,-39.088724
174.10883,-39.088675
174.109036,-39.088549
174.067045,-39.082437
174.107856,-39.075276
174.105148,-39.073622
177.839665,-39.057666
174.10195,-39.052999
174.248889,-39.051944
177.424201,-39.042357
146.321635,-39.032495
174.176216,-39.014999
174.176656,-39.014119
175.812167,-39.000197
175.814552,-38.99624
175.234955,-38.98214
175.145802,-38.942065
146.253643,-38.940134
146.311133,-38.917992
145.99742,-38.83308
146.021103,-38.81402
143.490235,-38.797022
143.961699,-38.780436
143.45,-38.77
145.765619,-38.769753
177.54018,-38.769128
177.54343,-38.768073
143.45,-38.766667
143.471809,-38.765581
146.036445,-38.755446
175.392233,-38.754508
176.081192,-38.740739
177.949111,-38.701525
178,-38.7
143.370786,-38.698067
175.2186,-38.693744
176.083,-38.683
178.029465,-38.681396
177.992737,-38.668445
178.102743,-38.665508
178.003599,-38.659918
178.02221,-38.657272
178.021898,-38.656823
178.119678,-38.65368
143.589449,-38.642881
145.729562,-38.633462
146.231545,-38.633238
145.55439,-38.6331
145.563,-38.633
143.659029,-38.571723
144.892699,-38.492069
-58.745743,-38.488188
