Longitude,Latitude
-116.51508,33.79464
-116.5453,33.832
-116,35
-115,35
-116,36
-115,36
-114,36
-114.06901,36.5306
-114.2201,36.7305
-114.0664,36.8055
-114,36.81
-112,37
-111,37
-113,37
-114,37
-115,37
-118.2026,37.17004
-111.5368,37.189
-111.5984,37.1945
-111,38
-112,38
-115.51997,36.477549
-114.200129,36.771314
