Longitude,Latitude
103.752128,1.371449
114.161409,22.277523
114.241206,22.310208
114.241102,22.311665
114.24081,22.311959
114.212208,22.326411
114.212424,22.326636
114.137617,22.483098
113.2644,23.1291
100.741634,4.851932
114.179606,22.318567
78,11
76,29
76.8,30.8
84,28
88.5,27.8
99.5,14.1
99.5,13.6
100.5,13.8
101.1,16.2
105.2,15.2
105,18
99,18.8
97.9,19.3
98,22
102,25
105,22.8
102.5,30.5
117.8,26.5
