Longitude,Latitude
114.1715,-7.9883
120.704278,22.086222
121.4152,24.9903
127.364322,26.197383
76.382009,11.47255
85.393696,27.728354
120.36661,16.733971
116.23279,6.176269
118.117172,5.839444
116.148395,5.899925
103.369722,2.031389
76.541598,12.357083
103.95735,1.84164
103.3575,2.0275
74.763332,15.288096
103.102919,14.993002
114.216944,-7.980556
100.525028,14.020839
101.7527,3.324731
142.363999,-3.153827
100.569619,13.847569
